Temp_ID,Easting,Northing,Tree_Height,Crown_Diameter,Plot_Number,Date
4173,476884.348,5429201.395,15.03,2.66,br01,2026-03-08
4174,476893.365,5429212.282,13.75,3.79,br01,2026-03-08
4175,476891.792,5429229.546,16.69,3.98,br01,2026-03-08
4177,476984.838,5429247.163,4.7,1.92,br01,2026-03-08
4178,476947.882,5429258.106,9.74,2.22,br01,2026-03-08
4179,476910.844,5429243.053,12.5,1.48,br01,2026-03-08
4180,476879.95,5429207.047,13.66,6.01,br01,2026-03-08
4181,476942.44,5429238.921,15.81,2.41,br01,2026-03-08
4182,476909.484,5429242.823,12.71,1.91,br01,2026-03-08
4183,476899.142,5429248.86,15.4,3.36,br01,2026-03-08
4184,476901.17,5429230.89,14.81,4.67,br01,2026-03-08
4185,476886.525,5429194.77,13.12,3.14,br01,2026-03-08
4186,476941.441,5429264.836,11.1,1.12,br01,2026-03-08
4187,476895.587,5429228.392,15.38,4.73,br01,2026-03-08
4188,476920.93,5429259.314,12.62,2.07,br01,2026-03-08
4189,476946.631,5429265.718,12.59,2.47,br01,2026-03-08
4190,476899.425,5429229.715,14.97,2.5,br01,2026-03-08
4191,476893.791,5429230.607,15.42,3.18,br01,2026-03-08
4192,476876.465,5429205.83,12.49,4.33,br01,2026-03-08
4193,476911.992,5429245.036,13.05,1.96,br01,2026-03-08
4194,476898.857,5429231.563,15.1,3.9,br01,2026-03-08
4195,476887.729,5429211.1,13.95,3.68,br01,2026-03-08
4196,476889.794,5429210.821,13.93,1.73,br01,2026-03-08
4197,476874.252,5429164.534,3.67,1.77,br01,2026-03-08
4198,476909.531,5429246.629,13.44,1.29,br01,2026-03-08
4199,476900.685,5429248.364,14.61,2.79,br01,2026-03-08
4200,476878.904,5429167.696,6.13,1.28,br01,2026-03-08
4201,476900.081,5429246.229,14.8,1.33,br01,2026-03-08
4202,476899.46,5429245.494,14.54,2.54,br01,2026-03-08
4203,476880.984,5429150.919,5.3,1.22,br01,2026-03-08
4204,476890.129,5429213.27,13.2,3.47,br01,2026-03-08
4205,476880.635,5429205.289,12.48,1.5,br01,2026-03-08
4206,476957.306,5429267.56,8.59,1.06,br01,2026-03-08
4207,476894.579,5429228.838,15.87,1.17,br01,2026-03-08
4208,476891.139,5429212.552,12.6,2.91,br01,2026-03-08
4209,476911.365,5429234.025,12.41,1.94,br01,2026-03-08
4210,476914.841,5429242.157,11.93,4.92,br01,2026-03-08
4211,476902.844,5429235.012,14.58,3.72,br01,2026-03-08
4212,476900.165,5429228.085,15.46,2.88,br01,2026-03-08
4213,476872.851,5429205.733,14.03,5.06,br01,2026-03-08
4214,476946.731,5429260.439,10.7,0.93,br01,2026-03-08
4215,476886.738,5429192.206,10.68,1.81,br01,2026-03-08
4216,476907.034,5429235.568,13.45,2.51,br01,2026-03-08
4217,476900.827,5429220.631,14.39,4.79,br01,2026-03-08
4218,476906.475,5429234.541,13.47,1.39,br01,2026-03-08
4219,476909.932,5429229.873,11.39,1.21,br01,2026-03-08
4220,476911.198,5429244.401,12.69,1.05,br01,2026-03-08
4221,476913.238,5429243.388,12.5,2.27,br01,2026-03-08
4222,476891.855,5429211.058,13.04,2.38,br01,2026-03-08
4223,476874.85,5429205.396,13.91,0.8,br01,2026-03-08
4224,476920.07,5429262.4,13.26,2.16,br01,2026-03-08
4225,476886.266,5429214.996,11.99,5.05,br01,2026-03-08
4226,476884.76,5429194.178,12.95,1.53,br01,2026-03-08
4227,476907.7,5429245.484,12.25,2.39,br01,2026-03-08
4228,476896.368,5429248.7,14.96,4.85,br01,2026-03-08
4229,476906.996,5429228.277,11.71,2.86,br01,2026-03-08
4230,476872.922,5429205.063,14.04,0.88,br01,2026-03-08
4231,476905.506,5429235.459,14.26,1.83,br01,2026-03-08
4232,476918.678,5429261.339,12.69,2.79,br01,2026-03-08
4233,476976.083,5429249.274,7.5,4.19,br01,2026-03-08
4234,476902.033,5429246.832,14.74,2.48,br01,2026-03-08
4235,476908.493,5429229.942,13.27,1.96,br01,2026-03-08
4236,476948.683,5429256.926,8.96,2.02,br01,2026-03-08
4237,476942.949,5429274.012,8.91,2.26,br01,2026-03-08
4238,476911.61,5429232.791,12.18,1.76,br01,2026-03-08
4239,476901.114,5429246.107,14.37,1.22,br01,2026-03-08
4240,476904.101,5429235.795,14.42,2.25,br01,2026-03-08
4241,476910.512,5429247.601,13.16,3.21,br01,2026-03-08
4242,476874.788,5429165.824,5.36,1.52,br01,2026-03-08
4243,476881.556,5429198.11,9.59,4.61,br01,2026-03-08
4244,476875.827,5429201.718,11.37,2.1,br01,2026-03-08
4245,476907.631,5429241.417,12.3,3.99,br01,2026-03-08
4246,476892.21,5429247.576,15.08,5.84,br01,2026-03-08
4247,476912.9,5429230.493,11.07,3.07,br01,2026-03-08
4248,476976.919,5429247.313,5.89,1.06,br01,2026-03-08
4249,476947.51,5429259.46,9.12,2.21,br01,2026-03-08
4250,476904.464,5429232.402,13.63,2.18,br01,2026-03-08
4251,476912.052,5429243.535,12.48,1.58,br01,2026-03-08
4253,476912.9,5429234.076,11.35,2.01,br01,2026-03-08
4254,476907.505,5429240.259,12.65,2.37,br01,2026-03-08
4255,476874.688,5429206.678,12.91,1.62,br01,2026-03-08
4256,476887.797,5429209.234,12.27,2.09,br01,2026-03-08
4257,476876.377,5429203.401,11.65,2.45,br01,2026-03-08
4258,476912.864,5429246.991,12.64,2.71,br01,2026-03-08
4259,476904.454,5429265.429,14.74,2.38,br01,2026-03-08
4260,476913.773,5429245.772,12.52,2.58,br01,2026-03-08
4261,476881.514,5429218.44,13.8,6.33,br01,2026-03-08
4262,476944.659,5429260.729,10.51,2.33,br01,2026-03-08
4265,476890.537,5429242.11,14.95,2.25,br01,2026-03-08
4266,476903.294,5429274.697,14.24,2.78,br01,2026-03-08
4267,476945.64,5429259.83,10.42,1.68,br01,2026-03-08
4268,476887.319,5429218.367,13.07,4.35,br01,2026-03-08
4269,476912.72,5429240.088,12.3,3.66,br01,2026-03-08
4270,476915.325,5429233.173,10.21,1.93,br01,2026-03-08
4271,476906.347,5429226.592,11.75,2.25,br01,2026-03-08
4272,476898.635,5429243.931,13.79,3.03,br01,2026-03-08
4273,476912.597,5429236.174,11.3,3.61,br01,2026-03-08
4274,476914.343,5429230.574,12.35,2.51,br01,2026-03-08
4275,476874.609,5429203.276,12.21,1.87,br01,2026-03-08
4276,476904.189,5429226.924,12.08,2.02,br01,2026-03-08
4277,476919.299,5429259.338,11.84,4.72,br01,2026-03-08
4278,476903.39,5429246.394,12.4,1.83,br01,2026-03-08
4279,476902.916,5429244.435,12.73,1.3,br01,2026-03-08
4280,476905.808,5429139.97,1.64,1.77,br01,2026-03-08
4281,476901.943,5429227.371,13.37,2.56,br01,2026-03-08
4282,476904.849,5429239.464,11.35,3.83,br01,2026-03-08
4283,476908.958,5429241.697,11.08,0.77,br01,2026-03-08
4284,476921.888,5429261.218,13.16,1.68,br01,2026-03-08
4285,476905.161,5429246.616,11.46,3.1,br01,2026-03-08
4286,476902.914,5429228.796,12.38,1.42,br01,2026-03-08
4287,476903.4,5429245.265,12.64,1.2,br01,2026-03-08
4288,476889.011,5429208.859,12.03,2.96,br01,2026-03-08
4289,476897.84,5429246.641,14.47,1.13,br01,2026-03-08
4290,476917.384,5429260.307,11.54,2.38,br01,2026-03-08
4291,477000.592,5429233.139,7.38,2.8,br01,2026-03-08
4292,476896.125,5429214.68,17.63,5.37,br01,2026-03-08
4293,476911.208,5429238.431,10.64,2.62,br01,2026-03-08
4294,476882.217,5429202.713,12.44,2.78,br01,2026-03-08
4295,476883.01,5429201.359,11.44,2.17,br01,2026-03-08
4296,476889.415,5429207.601,11.19,1.55,br01,2026-03-08
4297,476902.583,5429261.884,12.96,3.28,br01,2026-03-08
4298,476907.506,5429236.551,11.09,1.41,br01,2026-03-08
4299,476902.062,5429232.864,12.67,2.93,br01,2026-03-08
4300,476905.49,5429229.242,11.57,1.99,br01,2026-03-08
4301,476891.95,5429209.978,12.61,1.25,br01,2026-03-08
4302,476921.059,5429257.318,12.34,4.56,br01,2026-03-08
4303,476902.036,5429245.349,13.53,1.08,br01,2026-03-08
4304,476907.913,5429238.207,12.55,2.7,br01,2026-03-08
4305,476913.092,5429244.59,12.54,1.21,br01,2026-03-08
4306,476906.472,5429239.417,12.18,1.8,br01,2026-03-08
4307,476893.955,5429240.734,13.81,3.96,br01,2026-03-08
4308,476887.038,5429239.675,8.88,4.09,br01,2026-03-08
4309,476906.004,5429237.252,11.63,1.59,br01,2026-03-08
4310,476880.436,5429226.912,12.34,2.26,br01,2026-03-08
4311,476909.443,5429237.664,11.84,3.47,br01,2026-03-08
4312,476903.457,5429248.816,12.04,3.29,br01,2026-03-08
4313,476895.152,5429222.182,11.98,3.36,br01,2026-03-08
4314,476901.464,5429165.463,1.07,1.47,br01,2026-03-08
4315,476907.984,5429243.051,11.81,1.5,br01,2026-03-08
4316,476980.571,5429240.533,3.99,1.26,br01,2026-03-08
4317,476878.659,5429201.34,10.93,2.94,br01,2026-03-08
4318,476876.012,5429199.563,9.65,2.61,br01,2026-03-08
4319,476907.222,5429244.004,12.02,2.77,br01,2026-03-08
4320,476874.38,5429201.763,9.69,2.64,br01,2026-03-08
4321,476896.496,5429246.698,13.7,3.13,br01,2026-03-08
4322,476902.461,5429243.449,13.15,3.76,br01,2026-03-08
4323,476902.788,5429169.272,4.37,2.25,br01,2026-03-08
4324,476913.017,5429232.486,9.96,1.42,br01,2026-03-08
4325,476983.915,5429246.13,5.96,2.11,br01,2026-03-08
4326,476903.424,5429240.591,11.63,2.16,br01,2026-03-08
4327,476902.986,5429239.443,11.13,2.2,br01,2026-03-08
4328,476895.198,5429210.677,11.01,2.9,br01,2026-03-08
4329,476907.512,5429224.723,11.73,2.71,br01,2026-03-08
4330,476887.949,5429241.316,12.31,0.82,br01,2026-03-08
4331,476895.524,5429212.369,11.71,2.4,br01,2026-03-08
4332,476880.931,5429225.325,13.25,4.29,br01,2026-03-08
4333,476900.696,5429243.645,13.15,1.42,br01,2026-03-08
4334,476970.083,5429215.168,40.58,2.32,br01,2026-03-08
4335,476888.051,5429237.414,13.26,1.5,br01,2026-03-08
4336,476890.951,5429235.109,13.14,3.39,br01,2026-03-08
4337,476890.852,5429239.794,9.97,3.51,br01,2026-03-08
4339,476911.508,5429229.202,11.07,2.29,br01,2026-03-08
4341,476909.778,5429235.923,10.28,2.73,br01,2026-03-08
4342,476877.864,5429202.986,11.14,2.0,br01,2026-03-08
4343,476887.666,5429224.018,12.34,1.44,br01,2026-03-08
4344,476890.443,5429245.068,12.06,1.55,br01,2026-03-08
4345,476901.913,5429249.047,12.82,2.21,br01,2026-03-08
4346,476905.4,5429224.466,12.36,1.32,br01,2026-03-08
4347,476889.209,5429238.806,15.29,3.08,br01,2026-03-08
4348,476886.905,5429213.002,11.36,3.61,br01,2026-03-08
4349,476885.34,5429195.574,9.91,1.62,br01,2026-03-08
4350,476891.475,5429226.295,12.17,3.71,br01,2026-03-08
4351,476892.43,5429244.093,12.7,3.82,br01,2026-03-08
4352,476888.584,5429242.983,15.68,3.67,br01,2026-03-08
4353,476914.2,5429233.536,11.31,2.65,br01,2026-03-08
4354,476897.414,5429222.606,12.72,2.6,br01,2026-03-08
4355,476896.726,5429212.02,11.13,2.25,br01,2026-03-08
4356,476896.541,5429245.003,12.29,2.01,br01,2026-03-08
4357,476904.673,5429244.279,11.86,3.12,br01,2026-03-08
4358,476892.342,5429242.315,13.6,1.83,br01,2026-03-08
4359,476885.997,5429236.318,13.62,4.22,br01,2026-03-08
4360,476903.334,5429231.214,11.33,1.72,br01,2026-03-08
4361,476886.649,5429226.974,12.13,1.16,br01,2026-03-08
4362,476886.742,5429228.035,12.89,1.93,br01,2026-03-08
4363,476889.217,5429236.949,5.58,1.55,br01,2026-03-08
4364,476905.646,5429238.204,11.3,1.4,br01,2026-03-08
4365,476898.992,5429214.884,9.54,2.1,br01,2026-03-08
4366,476908.91,5429228.686,11.04,1.69,br01,2026-03-08
4367,476882.091,5429227.465,12.77,1.93,br01,2026-03-08
4368,476915.543,5429235.544,9.42,3.5,br01,2026-03-08
4370,476882.043,5429230.318,12.24,2.41,br01,2026-03-08
4371,476897.739,5429225.866,10.98,1.67,br01,2026-03-08
4372,476884.483,5429211.759,9.59,3.46,br01,2026-03-08
4373,476902.785,5429263.769,11.43,2.54,br01,2026-03-08
4374,476904.259,5429230.107,12.24,2.74,br01,2026-03-08
4375,476902.229,5429163.659,1.79,2.74,br01,2026-03-08
4376,476885.093,5429227.125,12.65,2.5,br01,2026-03-08
4377,476878.997,5429203.099,9.5,1.22,br01,2026-03-08
4378,476892.038,5429240.733,14.62,1.92,br01,2026-03-08
4379,476887.294,5429225.964,8.39,4.01,br01,2026-03-08
4380,476911.913,5429226.921,10.26,1.37,br01,2026-03-08
4381,476889.667,5429232.467,12.97,3.57,br01,2026-03-08
4382,476884.621,5429218.492,11.4,1.84,br01,2026-03-08
4383,476884.462,5429213.98,10.5,1.62,br01,2026-03-08
4384,476902.671,5429229.844,12.39,0.98,br01,2026-03-08
4385,476887.624,5429242.635,14.35,1.09,br01,2026-03-08
4386,476883.332,5429199.35,10.27,1.88,br01,2026-03-08
4387,476886.483,5429215.722,9.17,1.2,br01,2026-03-08
4388,476893.919,5429224.558,10.86,3.79,br01,2026-03-08
4390,476883.791,5429225.659,12.19,2.66,br01,2026-03-08
4392,476896.277,5429220.862,11.34,2.28,br01,2026-03-08
4393,476891.669,5429227.705,13.47,2.51,br01,2026-03-08
4394,476886.929,5429223.43,11.32,1.29,br01,2026-03-08
4395,476879.06,5429210.648,9.62,3.08,br01,2026-03-08
4396,476901.436,5429241.525,10.59,2.07,br01,2026-03-08
4397,476885.975,5429211.7,8.73,1.29,br01,2026-03-08
4399,476899.478,5429242.055,11.22,2.4,br01,2026-03-08
4400,476877.423,5429200.484,10.22,1.6,br01,2026-03-08
4401,476921.185,5429255.768,10.55,3.73,br01,2026-03-08
4402,476888.83,5429235.398,12.24,2.23,br01,2026-03-08
4403,476910.289,5429227.909,11.24,2.82,br01,2026-03-08
4404,476892.898,5429238.401,13.35,2.3,br01,2026-03-08
4405,476903.02,5429236.499,9.44,1.11,br01,2026-03-08
4406,476888.637,5429223.014,11.26,4.27,br01,2026-03-08
4407,476901.776,5429234.4,11.43,2.37,br01,2026-03-08
4408,476906.006,5429225.371,11.92,1.65,br01,2026-03-08
4409,476901.469,5429242.683,10.68,1.17,br01,2026-03-08
4410,476891.295,5429237.22,8.01,2.1,br01,2026-03-08
4411,476891.455,5429231.021,11.5,1.37,br01,2026-03-08
4412,476892.065,5429219.503,10.58,5.17,br01,2026-03-08
4413,476915.728,5429243.022,8.89,2.31,br01,2026-03-08
4414,476893.268,5429248.668,12.06,1.46,br01,2026-03-08
4415,476885.048,5429237.266,12.06,1.11,br01,2026-03-08
4416,476904.823,5429227.931,11.65,1.88,br01,2026-03-08
4417,476896.54,5429242.692,10.9,3.12,br01,2026-03-08
4418,476883.29,5429228.702,12.69,3.02,br01,2026-03-08
4419,476884.381,5429216.985,11.04,2.72,br01,2026-03-08
4420,476889.853,5429243.944,14.03,1.92,br01,2026-03-08
4421,476885.385,5429224.283,9.84,1.15,br01,2026-03-08
4422,476871.483,5429207.806,9.59,1.41,br01,2026-03-08
4423,476892.771,5429232.93,13.99,1.66,br01,2026-03-08
4424,476879.845,5429200.366,10.04,4.59,br01,2026-03-08
4425,476882.505,5429221.918,9.72,2.43,br01,2026-03-08
4426,476914.1,5429200.407,3.15,4.07,br01,2026-03-08
4428,476886.018,5429234.112,12.28,3.49,br01,2026-03-08
4429,476894.931,5429219.273,9.92,3.11,br01,2026-03-08
4430,476893.884,5429245.03,11.46,1.3,br01,2026-03-08
4431,476881.174,5429228.545,10.63,1.49,br01,2026-03-08
4432,476886.822,5429233.092,11.46,3.61,br01,2026-03-08
4433,476890.018,5429218.674,7.8,2.35,br01,2026-03-08
4434,476877.668,5429213.265,9.31,3.91,br01,2026-03-08
4435,476896.147,5429239.817,10.57,2.35,br01,2026-03-08
4436,476942.705,5429229.199,6.27,3.93,br01,2026-03-08
4437,476886.032,5429228.933,12.42,1.41,br01,2026-03-08
4438,476916.336,5429200.656,3.51,2.68,br01,2026-03-08
4439,476884.661,5429229.412,12.39,2.1,br01,2026-03-08
4440,476904.782,5429174.724,2.08,2.12,br01,2026-03-08
4441,476915.641,5429202.905,4.65,2.4,br01,2026-03-08
4442,476899.157,5429239.945,9.69,3.44,br01,2026-03-08
4443,477001.63,5429231.696,5.93,2.08,br01,2026-03-08
4444,476877.494,5429198.05,9.74,2.06,br01,2026-03-08
4445,476889.048,5429245.23,12.45,1.32,br01,2026-03-08
4446,476874.951,5429213.41,9.27,2.2,br01,2026-03-08
4447,476891.583,5429232.396,11.34,1.86,br01,2026-03-08
4448,476907.227,5429223.088,9.83,1.47,br01,2026-03-08
4449,476901.263,5429239.219,9.15,3.08,br01,2026-03-08
4450,476903.366,5429237.589,10.37,1.4,br01,2026-03-08
4451,476883.571,5429211.532,9.1,1.65,br01,2026-03-08
4452,476897.563,5429218.568,8.93,5.12,br01,2026-03-08
4453,476894.584,5429237.894,10.73,1.08,br01,2026-03-08
4454,476889.697,5429246.108,11.85,1.81,br01,2026-03-08
4455,476881.375,5429223.589,10.61,3.37,br01,2026-03-08
4456,476894.188,5429242.892,10.94,2.16,br01,2026-03-08
4457,476883.265,5429207.85,7.22,1.52,br01,2026-03-08
4458,476897.271,5429224.873,9.59,1.11,br01,2026-03-08
4459,476882.051,5429199.967,7.78,1.59,br01,2026-03-08
4460,476882.585,5429214.36,8.4,2.33,br01,2026-03-08
4461,476855.949,5429173.94,1.05,2.56,br01,2026-03-08
4462,476886.072,5429223.741,8.48,1.09,br01,2026-03-08
4463,476909.226,5429225.46,9.1,2.27,br01,2026-03-08
4464,476879.792,5429222.442,9.01,3.06,br01,2026-03-08
4465,476943.223,5429259.081,8.18,1.84,br01,2026-03-08
4466,476875.408,5429216.703,9.5,1.0,br01,2026-03-08
4467,476882.336,5429210.275,8.14,3.71,br01,2026-03-08
4468,476885.928,5429230.655,10.36,2.58,br01,2026-03-08
4469,476908.523,5429226.605,10.12,1.61,br01,2026-03-08
4470,476872.709,5429209.18,8.34,3.46,br01,2026-03-08
4471,476906.486,5429243.235,7.16,0.89,br01,2026-03-08
4472,476884.438,5429208.91,8.18,2.57,br01,2026-03-08
4473,476885.118,5429196.82,7.01,1.58,br01,2026-03-08
4474,476892.737,5429236.374,11.18,1.15,br01,2026-03-08
4475,476896.336,5429225.095,10.69,2.87,br01,2026-03-08
4476,476883.634,5429196.831,5.37,1.33,br01,2026-03-08
4477,476897.402,5429240.937,9.78,1.9,br01,2026-03-08
4478,476882.33,5429212.956,7.95,2.07,br01,2026-03-08
4479,476883.647,5429232.203,10.44,3.21,br01,2026-03-08
4480,476884.11,5429234.58,11.56,2.16,br01,2026-03-08
4481,476884.177,5429223.537,9.8,2.86,br01,2026-03-08
4482,476898.148,5429227.753,9.77,3.98,br01,2026-03-08
4483,476889.233,5429226.866,9.83,1.23,br01,2026-03-08
4484,476887.944,5429231.944,9.62,1.91,br01,2026-03-08
4485,476882.261,5429208.729,7.1,1.52,br01,2026-03-08
4486,476856.999,5429174.712,0.92,1.61,br01,2026-03-08
4487,476884.048,5429230.556,10.33,1.52,br01,2026-03-08
4488,476885.401,5429209.822,6.9,1.23,br01,2026-03-08
4489,476941.433,5429227.867,3.17,3.45,br01,2026-03-08
4490,476875.174,5429215.22,8.33,1.95,br01,2026-03-08
4491,476894.806,5429239.409,10.75,2.0,br01,2026-03-08
4492,476886.748,5429196.714,7.03,1.29,br01,2026-03-08
4493,476876.735,5429217.075,8.22,2.33,br01,2026-03-08
4494,476858.545,5429176.531,0.16,1.1,br01,2026-03-08
4495,476918.809,5429206.913,8.47,4.24,br01,2026-03-08
4496,476888.652,5429229.623,9.95,1.66,br01,2026-03-08
4497,476896.221,5429250.072,8.11,1.64,br01,2026-03-08
4498,476876.826,5429215.185,7.27,2.24,br01,2026-03-08
4499,476876.257,5429210.225,6.12,1.48,br01,2026-03-08
4500,476882.918,5429196.914,6.63,0.97,br01,2026-03-08
4501,476894.96,5429245.117,8.17,1.67,br01,2026-03-08
4502,476911.658,5429224.956,10.1,2.4,br01,2026-03-08
4503,476876.342,5429218.172,8.25,1.47,br01,2026-03-08
4505,476876.453,5429210.817,8.89,4.18,br01,2026-03-08
4506,476880.147,5429212.223,6.64,2.47,br01,2026-03-08
4508,476880.997,5429214.437,6.79,0.89,br01,2026-03-08
4509,476902.157,5429237.596,9.88,1.88,br01,2026-03-08
4510,476886.437,5429222.183,7.67,1.23,br01,2026-03-08
4511,476890.704,5429224.269,8.28,1.75,br01,2026-03-08
4512,476894.989,5429240.677,9.63,0.98,br01,2026-03-08
4513,476889.706,5429228.545,9.09,2.4,br01,2026-03-08
4514,476857.043,5429176.492,0.56,2.56,br01,2026-03-08
4515,476910.675,5429225.928,8.35,2.27,br01,2026-03-08
4516,476888.201,5429230.736,8.48,1.26,br01,2026-03-08
4517,476888.089,5429228.366,8.96,1.45,br01,2026-03-08
4518,476909.067,5429224.553,6.88,1.1,br01,2026-03-08
4519,476930.793,5429245.675,6.39,2.65,br01,2026-03-08
4520,476916.844,5429203.154,4.3,1.97,br01,2026-03-08
4521,476880.257,5429214.546,7.25,2.3,br01,2026-03-08
4523,476891.674,5429224.051,6.97,2.07,br01,2026-03-08
4524,476894.708,5429215.781,6.07,0.95,br01,2026-03-08
4525,476879.342,5429216.747,7.17,2.65,br01,2026-03-08
4526,476893.209,5429215.818,7.86,2.84,br01,2026-03-08
4527,476859.99,5429177.545,0.34,2.82,br01,2026-03-08
4528,476878.545,5429215.315,7.19,1.91,br01,2026-03-08
4529,476881.239,5429213.399,7.11,1.09,br01,2026-03-08
4530,476899.681,5429237.081,7.72,2.92,br01,2026-03-08
4531,476887.339,5429229.873,9.73,1.66,br01,2026-03-08
4532,476918.209,5429204.113,2.66,1.98,br01,2026-03-08
4533,476881.293,5429211.676,6.5,1.5,br01,2026-03-08
4534,476892.892,5429222.129,6.03,1.19,br01,2026-03-08
4535,476899.472,5429236.085,7.49,1.59,br01,2026-03-08
4536,476873.787,5429212.487,6.95,2.19,br01,2026-03-08
4539,476900.182,5429235.301,7.44,2.4,br01,2026-03-08
4540,476890.041,5429215.354,5.82,2.56,br01,2026-03-08
4541,476891.895,5429216.5,4.72,2.08,br01,2026-03-08
4542,476918.428,5429205.307,3.19,1.27,br01,2026-03-08
4545,476916.197,5429207.998,5.73,1.39,br01,2026-03-08
4547,476878.896,5429220.653,7.57,2.74,br01,2026-03-08
4548,476890.74,5429222.119,6.26,2.98,br01,2026-03-08
4549,476917.747,5429237.579,3.27,3.58,br01,2026-03-08
4551,476943.29,5429221.919,1.5,2.56,br01,2026-03-08
4552,476910.259,5429223.437,6.89,2.43,br01,2026-03-08
4554,476931.973,5429223.637,1.14,2.59,br01,2026-03-08
4556,476930.098,5429226.161,9.43,4.79,br01,2026-03-08
4557,476939.904,5429225.098,1.42,2.47,br01,2026-03-08
4558,476931.821,5429225.487,1.63,2.39,br01,2026-03-08
4561,476932.861,5429225.284,0.88,1.62,br01,2026-03-08
4562,476932.054,5429233.692,2.52,2.91,br01,2026-03-08
4563,476916.051,5429198.655,1.62,1.28,br01,2026-03-08
4564,476891.349,5429251.071,7.21,1.38,br01,2026-03-08
4565,476915.149,5429195.695,0.47,2.58,br01,2026-03-08
4566,476899.024,5429216.738,4.06,1.55,br01,2026-03-08
4567,476931.723,5429227.55,0.59,1.59,br01,2026-03-08
4568,476877.919,5429221.754,5.38,1.57,br01,2026-03-08
4569,476938.405,5429226.686,0.34,1.47,br01,2026-03-08
4570,476917.98,5429256.768,3.44,1.94,br01,2026-03-08
4571,476930.215,5429228.871,0.87,2.15,br01,2026-03-08
4572,476877.671,5429219.335,5.73,2.35,br01,2026-03-08
4575,476889.576,5429217.086,3.98,2.34,br01,2026-03-08
4576,476876.725,5429219.365,7.62,1.22,br01,2026-03-08
4577,476935.068,5429226.256,0.66,4.11,br01,2026-03-08
4578,476916.111,5429238.819,2.78,3.26,br01,2026-03-08
4581,476901.522,5429260.209,6.44,1.07,br01,2026-03-08
4582,476913.652,5429251.973,2.63,3.84,br01,2026-03-08
4583,476931.201,5429231.871,0.55,2.31,br01,2026-03-08
4585,476931.691,5429229.663,0.61,2.46,br01,2026-03-08
4586,476933.678,5429226.86,0.62,1.64,br01,2026-03-08
4588,476933.045,5429231.027,0.42,1.84,br01,2026-03-08
4590,476928.993,5429231.673,0.42,2.28,br01,2026-03-08
4591,476933.244,5429228.271,0.35,2.11,br01,2026-03-08
4592,476930.298,5429230.727,0.62,1.45,br01,2026-03-08
4593,476916.762,5429254.1,1.39,3.43,br01,2026-03-08
4594,476929.462,5429233.512,0.74,2.13,br01,2026-03-08
4595,476913.585,5429254.443,2.22,1.33,br01,2026-03-08
4596,476907.903,5429248.156,1.92,2.68,br01,2026-03-08
4598,476928.938,5429235.626,0.7,2.42,br01,2026-03-08
